,date,close,diff,open,high,low,volume
71,2002-11-11,20500,500,19950,21175,19950,440667
4691,2002-11-11,20500,500,19950,21175,19950,440667
4721,2002-11-11,20500,500,19950,21175,19950,440667
471,2002-11-11,20500,500,19950,21175,19950,440667
51,2002-11-11,20500,500,19950,21175,19950,440667
4801,2002-11-11,20500,500,19950,21175,19950,440667
5231,2002-11-11,20500,500,19950,21175,19950,440667
31,2002-11-11,20500,500,19950,21175,19950,440667
511,2002-11-11,20500,500,19950,21175,19950,440667
4511,2002-11-11,20500,500,19950,21175,19950,440667
5301,2002-11-11,20500,500,19950,21175,19950,440667
751,2002-11-11,20500,500,19950,21175,19950,440667
5251,2002-11-11,20500,500,19950,21175,19950,440667
4761,2002-11-11,20500,500,19950,21175,19950,440667
5281,2002-11-11,20500,500,19950,21175,19950,440667
101,2002-11-11,20500,500,19950,21175,19950,440667
4681,2002-11-11,20500,500,19950,21175,19950,440667
571,2002-11-11,20500,500,19950,21175,19950,440667
5211,2002-11-11,20500,500,19950,21175,19950,440667
5261,2002-11-11,20500,500,19950,21175,19950,440667
5241,2002-11-11,20500,500,19950,21175,19950,440667
11,2002-11-11,20500,500,19950,21175,19950,440667
4701,2002-11-11,20500,500,19950,21175,19950,440667
5271,2002-11-11,20500,500,19950,21175,19950,440667
3842,2002-11-08,20000,400,19925,20200,19625,275477
5262,2002-11-08,20000,400,19925,20200,19625,275477
1622,2002-11-08,20000,400,19925,20200,19625,275477
3412,2002-11-08,20000,400,19925,20200,19625,275477
5202,2002-11-08,20000,400,19925,20200,19625,275477
362,2002-11-08,20000,400,19925,20200,19625,275477
1602,2002-11-08,20000,400,19925,20200,19625,275477
4632,2002-11-08,20000,400,19925,20200,19625,275477
1582,2002-11-08,20000,400,19925,20200,19625,275477
3462,2002-11-08,20000,400,19925,20200,19625,275477
5102,2002-11-08,20000,400,19925,20200,19625,275477
1592,2002-11-08,20000,400,19925,20200,19625,275477
372,2002-11-08,20000,400,19925,20200,19625,275477
5252,2002-11-08,20000,400,19925,20200,19625,275477
3442,2002-11-08,20000,400,19925,20200,19625,275477
3422,2002-11-08,20000,400,19925,20200,19625,275477
3822,2002-11-08,20000,400,19925,20200,19625,275477
1612,2002-11-08,20000,400,19925,20200,19625,275477
3432,2002-11-08,20000,400,19925,20200,19625,275477
5082,2002-11-08,20000,400,19925,20200,19625,275477
3832,2002-11-08,20000,400,19925,20200,19625,275477
1272,2002-11-08,20000,400,19925,20200,19625,275477
5092,2002-11-08,20000,400,19925,20200,19625,275477
1282,2002-11-08,20000,400,19925,20200,19625,275477
522,2002-11-08,20000,400,19925,20200,19625,275477
1632,2002-11-08,20000,400,19925,20200,19625,275477
1702,2002-11-08,20000,400,19925,20200,19625,275477
3882,2002-11-08,20000,400,19925,20200,19625,275477
3342,2002-11-08,20000,400,19925,20200,19625,275477
332,2002-11-08,20000,400,19925,20200,19625,275477
1692,2002-11-08,20000,400,19925,20200,19625,275477
3332,2002-11-08,20000,400,19925,20200,19625,275477
5052,2002-11-08,20000,400,19925,20200,19625,275477
1232,2002-11-08,20000,400,19925,20200,19625,275477
4652,2002-11-08,20000,400,19925,20200,19625,275477
3892,2002-11-08,20000,400,19925,20200,19625,275477
532,2002-11-08,20000,400,19925,20200,19625,275477
3322,2002-11-08,20000,400,19925,20200,19625,275477
322,2002-11-08,20000,400,19925,20200,19625,275477
1712,2002-11-08,20000,400,19925,20200,19625,275477
5282,2002-11-08,20000,400,19925,20200,19625,275477
1222,2002-11-08,20000,400,19925,20200,19625,275477
3312,2002-11-08,20000,400,19925,20200,19625,275477
5042,2002-11-08,20000,400,19925,20200,19625,275477
3902,2002-11-08,20000,400,19925,20200,19625,275477
1682,2002-11-08,20000,400,19925,20200,19625,275477
3352,2002-11-08,20000,400,19925,20200,19625,275477
3402,2002-11-08,20000,400,19925,20200,19625,275477
3862,2002-11-08,20000,400,19925,20200,19625,275477
352,2002-11-08,20000,400,19925,20200,19625,275477
1642,2002-11-08,20000,400,19925,20200,19625,275477
3392,2002-11-08,20000,400,19925,20200,19625,275477
3852,2002-11-08,20000,400,19925,20200,19625,275477
1262,2002-11-08,20000,400,19925,20200,19625,275477
1652,2002-11-08,20000,400,19925,20200,19625,275477
3382,2002-11-08,20000,400,19925,20200,19625,275477
5072,2002-11-08,20000,400,19925,20200,19625,275477
1252,2002-11-08,20000,400,19925,20200,19625,275477
1672,2002-11-08,20000,400,19925,20200,19625,275477
1662,2002-11-08,20000,400,19925,20200,19625,275477
3372,2002-11-08,20000,400,19925,20200,19625,275477
5272,2002-11-08,20000,400,19925,20200,19625,275477
342,2002-11-08,20000,400,19925,20200,19625,275477
3872,2002-11-08,20000,400,19925,20200,19625,275477
1242,2002-11-08,20000,400,19925,20200,19625,275477
3362,2002-11-08,20000,400,19925,20200,19625,275477
5062,2002-11-08,20000,400,19925,20200,19625,275477
382,2002-11-08,20000,400,19925,20200,19625,275477
392,2002-11-08,20000,400,19925,20200,19625,275477
3472,2002-11-08,20000,400,19925,20200,19625,275477
3732,2002-11-08,20000,400,19925,20200,19625,275477
1442,2002-11-08,20000,400,19925,20200,19625,275477
3632,2002-11-08,20000,400,19925,20200,19625,275477
5172,2002-11-08,20000,400,19925,20200,19625,275477
1362,2002-11-08,20000,400,19925,20200,19625,275477
482,2002-11-08,20000,400,19925,20200,19625,275477
1452,2002-11-08,20000,400,19925,20200,19625,275477
3622,2002-11-08,20000,400,19925,20200,19625,275477
432,2002-11-08,20000,400,19925,20200,19625,275477
3742,2002-11-08,20000,400,19925,20200,19625,275477
1462,2002-11-08,20000,400,19925,20200,19625,275477
3612,2002-11-08,20000,400,19925,20200,19625,275477
1352,2002-11-08,20000,400,19925,20200,19625,275477
5162,2002-11-08,20000,400,19925,20200,19625,275477
5222,2002-11-08,20000,400,19925,20200,19625,275477
3302,2002-11-08,20000,400,19925,20200,19625,275477
1472,2002-11-08,20000,400,19925,20200,19625,275477
3592,2002-11-08,20000,400,19925,20200,19625,275477
3752,2002-11-08,20000,400,19925,20200,19625,275477
422,2002-11-08,20000,400,19925,20200,19625,275477
442,2002-11-08,20000,400,19925,20200,19625,275477
3642,2002-11-08,20000,400,19925,20200,19625,275477
1482,2002-11-08,20000,400,19925,20200,19625,275477
1432,2002-11-08,20000,400,19925,20200,19625,275477
3702,2002-11-08,20000,400,19925,20200,19625,275477
3692,2002-11-08,20000,400,19925,20200,19625,275477
462,2002-11-08,20000,400,19925,20200,19625,275477
1382,2002-11-08,20000,400,19925,20200,19625,275477
1402,2002-11-08,20000,400,19925,20200,19625,275477
472,2002-11-08,20000,400,19925,20200,19625,275477
3682,2002-11-08,20000,400,19925,20200,19625,275477
5192,2002-11-08,20000,400,19925,20200,19625,275477
3712,2002-11-08,20000,400,19925,20200,19625,275477
1372,2002-11-08,20000,400,19925,20200,19625,275477
1412,2002-11-08,20000,400,19925,20200,19625,275477
3672,2002-11-08,20000,400,19925,20200,19625,275477
452,2002-11-08,20000,400,19925,20200,19625,275477
3662,2002-11-08,20000,400,19925,20200,19625,275477
3722,2002-11-08,20000,400,19925,20200,19625,275477
1422,2002-11-08,20000,400,19925,20200,19625,275477
3652,2002-11-08,20000,400,19925,20200,19625,275477
5182,2002-11-08,20000,400,19925,20200,19625,275477
5212,2002-11-08,20000,400,19925,20200,19625,275477
1342,2002-11-08,20000,400,19925,20200,19625,275477
3582,2002-11-08,20000,400,19925,20200,19625,275477
512,2002-11-08,20000,400,19925,20200,19625,275477
3792,2002-11-08,20000,400,19925,20200,19625,275477
3522,2002-11-08,20000,400,19925,20200,19625,275477
402,2002-11-08,20000,400,19925,20200,19625,275477
1542,2002-11-08,20000,400,19925,20200,19625,275477
3512,2002-11-08,20000,400,19925,20200,19625,275477
5122,2002-11-08,20000,400,19925,20200,19625,275477
1312,2002-11-08,20000,400,19925,20200,19625,275477
1552,2002-11-08,20000,400,19925,20200,19625,275477
3502,2002-11-08,20000,400,19925,20200,19625,275477
1392,2002-11-08,20000,400,19925,20200,19625,275477
1562,2002-11-08,20000,400,19925,20200,19625,275477
5242,2002-11-08,20000,400,19925,20200,19625,275477
3802,2002-11-08,20000,400,19925,20200,19625,275477
3492,2002-11-08,20000,400,19925,20200,19625,275477
1302,2002-11-08,20000,400,19925,20200,19625,275477
3482,2002-11-08,20000,400,19925,20200,19625,275477
5112,2002-11-08,20000,400,19925,20200,19625,275477
3812,2002-11-08,20000,400,19925,20200,19625,275477
1572,2002-11-08,20000,400,19925,20200,19625,275477
1292,2002-11-08,20000,400,19925,20200,19625,275477
1532,2002-11-08,20000,400,19925,20200,19625,275477
5132,2002-11-08,20000,400,19925,20200,19625,275477
492,2002-11-08,20000,400,19925,20200,19625,275477
3532,2002-11-08,20000,400,19925,20200,19625,275477
5152,2002-11-08,20000,400,19925,20200,19625,275477
3762,2002-11-08,20000,400,19925,20200,19625,275477
1332,2002-11-08,20000,400,19925,20200,19625,275477
1492,2002-11-08,20000,400,19925,20200,19625,275477
3572,2002-11-08,20000,400,19925,20200,19625,275477
4642,2002-11-08,20000,400,19925,20200,19625,275477
1502,2002-11-08,20000,400,19925,20200,19625,275477
3562,2002-11-08,20000,400,19925,20200,19625,275477
5142,2002-11-08,20000,400,19925,20200,19625,275477
1512,2002-11-08,20000,400,19925,20200,19625,275477
3772,2002-11-08,20000,400,19925,20200,19625,275477
5232,2002-11-08,20000,400,19925,20200,19625,275477
3552,2002-11-08,20000,400,19925,20200,19625,275477
1322,2002-11-08,20000,400,19925,20200,19625,275477
412,2002-11-08,20000,400,19925,20200,19625,275477
3782,2002-11-08,20000,400,19925,20200,19625,275477
502,2002-11-08,20000,400,19925,20200,19625,275477
3542,2002-11-08,20000,400,19925,20200,19625,275477
1522,2002-11-08,20000,400,19925,20200,19625,275477
3602,2002-11-08,20000,400,19925,20200,19625,275477
4462,2002-11-08,20000,400,19925,20200,19625,275477
1722,2002-11-08,20000,400,19925,20200,19625,275477
2172,2002-11-08,20000,400,19925,20200,19625,275477
2182,2002-11-08,20000,400,19925,20200,19625,275477
2742,2002-11-08,20000,400,19925,20200,19625,275477
4812,2002-11-08,20000,400,19925,20200,19625,275477
112,2002-11-08,20000,400,19925,20200,19625,275477
2192,2002-11-08,20000,400,19925,20200,19625,275477
2732,2002-11-08,20000,400,19925,20200,19625,275477
2202,2002-11-08,20000,400,19925,20200,19625,275477
2722,2002-11-08,20000,400,19925,20200,19625,275477
4802,2002-11-08,20000,400,19925,20200,19625,275477
102,2002-11-08,20000,400,19925,20200,19625,275477
2212,2002-11-08,20000,400,19925,20200,19625,275477
2712,2002-11-08,20000,400,19925,20200,19625,275477
2702,2002-11-08,20000,400,19925,20200,19625,275477
2222,2002-11-08,20000,400,19925,20200,19625,275477
4792,2002-11-08,20000,400,19925,20200,19625,275477
2692,2002-11-08,20000,400,19925,20200,19625,275477
92,2002-11-08,20000,400,19925,20200,19625,275477
2232,2002-11-08,20000,400,19925,20200,19625,275477
2682,2002-11-08,20000,400,19925,20200,19625,275477
2242,2002-11-08,20000,400,19925,20200,19625,275477
2672,2002-11-08,20000,400,19925,20200,19625,275477
4782,2002-11-08,20000,400,19925,20200,19625,275477
82,2002-11-08,20000,400,19925,20200,19625,275477
2252,2002-11-08,20000,400,19925,20200,19625,275477
2662,2002-11-08,20000,400,19925,20200,19625,275477
2752,2002-11-08,20000,400,19925,20200,19625,275477
2762,2002-11-08,20000,400,19925,20200,19625,275477
3292,2002-11-08,20000,400,19925,20200,19625,275477
122,2002-11-08,20000,400,19925,20200,19625,275477
152,2002-11-08,20000,400,19925,20200,19625,275477
2092,2002-11-08,20000,400,19925,20200,19625,275477
2852,2002-11-08,20000,400,19925,20200,19625,275477
4852,2002-11-08,20000,400,19925,20200,19625,275477
2102,2002-11-08,20000,400,19925,20200,19625,275477
2842,2002-11-08,20000,400,19925,20200,19625,275477
4672,2002-11-08,20000,400,19925,20200,19625,275477
2112,2002-11-08,20000,400,19925,20200,19625,275477
2832,2002-11-08,20000,400,19925,20200,19625,275477
142,2002-11-08,20000,400,19925,20200,19625,275477
2822,2002-11-08,20000,400,19925,20200,19625,275477
4842,2002-11-08,20000,400,19925,20200,19625,275477
2122,2002-11-08,20000,400,19925,20200,19625,275477
2812,2002-11-08,20000,400,19925,20200,19625,275477
2132,2002-11-08,20000,400,19925,20200,19625,275477
2802,2002-11-08,20000,400,19925,20200,19625,275477
132,2002-11-08,20000,400,19925,20200,19625,275477
2142,2002-11-08,20000,400,19925,20200,19625,275477
2792,2002-11-08,20000,400,19925,20200,19625,275477
4832,2002-11-08,20000,400,19925,20200,19625,275477
2152,2002-11-08,20000,400,19925,20200,19625,275477
2782,2002-11-08,20000,400,19925,20200,19625,275477
2162,2002-11-08,20000,400,19925,20200,19625,275477
2772,2002-11-08,20000,400,19925,20200,19625,275477
4822,2002-11-08,20000,400,19925,20200,19625,275477
2262,2002-11-08,20000,400,19925,20200,19625,275477
2652,2002-11-08,20000,400,19925,20200,19625,275477
4772,2002-11-08,20000,400,19925,20200,19625,275477
2272,2002-11-08,20000,400,19925,20200,19625,275477
2362,2002-11-08,20000,400,19925,20200,19625,275477
2532,2002-11-08,20000,400,19925,20200,19625,275477
32,2002-11-08,20000,400,19925,20200,19625,275477
2372,2002-11-08,20000,400,19925,20200,19625,275477
2522,2002-11-08,20000,400,19925,20200,19625,275477
4722,2002-11-08,20000,400,19925,20200,19625,275477
2512,2002-11-08,20000,400,19925,20200,19625,275477
2382,2002-11-08,20000,400,19925,20200,19625,275477
22,2002-11-08,20000,400,19925,20200,19625,275477
2502,2002-11-08,20000,400,19925,20200,19625,275477
4712,2002-11-08,20000,400,19925,20200,19625,275477
2392,2002-11-08,20000,400,19925,20200,19625,275477
2492,2002-11-08,20000,400,19925,20200,19625,275477
2402,2002-11-08,20000,400,19925,20200,19625,275477
2482,2002-11-08,20000,400,19925,20200,19625,275477
12,2002-11-08,20000,400,19925,20200,19625,275477
2412,2002-11-08,20000,400,19925,20200,19625,275477
2472,2002-11-08,20000,400,19925,20200,19625,275477
4702,2002-11-08,20000,400,19925,20200,19625,275477
2422,2002-11-08,20000,400,19925,20200,19625,275477
2462,2002-11-08,20000,400,19925,20200,19625,275477
2,2002-11-08,20000,400,19925,20200,19625,275477
2452,2002-11-08,20000,400,19925,20200,19625,275477
4692,2002-11-08,20000,400,19925,20200,19625,275477
2432,2002-11-08,20000,400,19925,20200,19625,275477
2542,2002-11-08,20000,400,19925,20200,19625,275477
2352,2002-11-08,20000,400,19925,20200,19625,275477
4732,2002-11-08,20000,400,19925,20200,19625,275477
4752,2002-11-08,20000,400,19925,20200,19625,275477
2642,2002-11-08,20000,400,19925,20200,19625,275477
72,2002-11-08,20000,400,19925,20200,19625,275477
2632,2002-11-08,20000,400,19925,20200,19625,275477
2282,2002-11-08,20000,400,19925,20200,19625,275477
2622,2002-11-08,20000,400,19925,20200,19625,275477
4762,2002-11-08,20000,400,19925,20200,19625,275477
2292,2002-11-08,20000,400,19925,20200,19625,275477
2612,2002-11-08,20000,400,19925,20200,19625,275477
62,2002-11-08,20000,400,19925,20200,19625,275477
2302,2002-11-08,20000,400,19925,20200,19625,275477
2602,2002-11-08,20000,400,19925,20200,19625,275477
2312,2002-11-08,20000,400,19925,20200,19625,275477
2552,2002-11-08,20000,400,19925,20200,19625,275477
2592,2002-11-08,20000,400,19925,20200,19625,275477
4682,2002-11-08,20000,400,19925,20200,19625,275477
52,2002-11-08,20000,400,19925,20200,19625,275477
2322,2002-11-08,20000,400,19925,20200,19625,275477
2582,2002-11-08,20000,400,19925,20200,19625,275477
4742,2002-11-08,20000,400,19925,20200,19625,275477
2572,2002-11-08,20000,400,19925,20200,19625,275477
2332,2002-11-08,20000,400,19925,20200,19625,275477
2562,2002-11-08,20000,400,19925,20200,19625,275477
42,2002-11-08,20000,400,19925,20200,19625,275477
2342,2002-11-08,20000,400,19925,20200,19625,275477
2862,2002-11-08,20000,400,19925,20200,19625,275477
2082,2002-11-08,20000,400,19925,20200,19625,275477
4862,2002-11-08,20000,400,19925,20200,19625,275477
1902,2002-11-08,20000,400,19925,20200,19625,275477
3182,2002-11-08,20000,400,19925,20200,19625,275477
1822,2002-11-08,20000,400,19925,20200,19625,275477
272,2002-11-08,20000,400,19925,20200,19625,275477
542,2002-11-08,20000,400,19925,20200,19625,275477
1832,2002-11-08,20000,400,19925,20200,19625,275477
3162,2002-11-08,20000,400,19925,20200,19625,275477
4982,2002-11-08,20000,400,19925,20200,19625,275477
1842,2002-11-08,20000,400,19925,20200,19625,275477
3152,2002-11-08,20000,400,19925,20200,19625,275477
262,2002-11-08,20000,400,19925,20200,19625,275477
1852,2002-11-08,20000,400,19925,20200,19625,275477
3142,2002-11-08,20000,400,19925,20200,19625,275477
4972,2002-11-08,20000,400,19925,20200,19625,275477
1862,2002-11-08,20000,400,19925,20200,19625,275477
3132,2002-11-08,20000,400,19925,20200,19625,275477
252,2002-11-08,20000,400,19925,20200,19625,275477
3122,2002-11-08,20000,400,19925,20200,19625,275477
1872,2002-11-08,20000,400,19925,20200,19625,275477
4962,2002-11-08,20000,400,19925,20200,19625,275477
3112,2002-11-08,20000,400,19925,20200,19625,275477
1882,2002-11-08,20000,400,19925,20200,19625,275477
3102,2002-11-08,20000,400,19925,20200,19625,275477
242,2002-11-08,20000,400,19925,20200,19625,275477
1892,2002-11-08,20000,400,19925,20200,19625,275477
3092,2002-11-08,20000,400,19925,20200,19625,275477
4992,2002-11-08,20000,400,19925,20200,19625,275477
3192,2002-11-08,20000,400,19925,20200,19625,275477
1812,2002-11-08,20000,400,19925,20200,19625,275477
302,2002-11-08,20000,400,19925,20200,19625,275477
1732,2002-11-08,20000,400,19925,20200,19625,275477
3282,2002-11-08,20000,400,19925,20200,19625,275477
5032,2002-11-08,20000,400,19925,20200,19625,275477
312,2002-11-08,20000,400,19925,20200,19625,275477
1742,2002-11-08,20000,400,19925,20200,19625,275477
3272,2002-11-08,20000,400,19925,20200,19625,275477
1752,2002-11-08,20000,400,19925,20200,19625,275477
3262,2002-11-08,20000,400,19925,20200,19625,275477
5022,2002-11-08,20000,400,19925,20200,19625,275477
1762,2002-11-08,20000,400,19925,20200,19625,275477
3252,2002-11-08,20000,400,19925,20200,19625,275477
3242,2002-11-08,20000,400,19925,20200,19625,275477
282,2002-11-08,20000,400,19925,20200,19625,275477
1772,2002-11-08,20000,400,19925,20200,19625,275477
5012,2002-11-08,20000,400,19925,20200,19625,275477
3232,2002-11-08,20000,400,19925,20200,19625,275477
292,2002-11-08,20000,400,19925,20200,19625,275477
1782,2002-11-08,20000,400,19925,20200,19625,275477
3222,2002-11-08,20000,400,19925,20200,19625,275477
1792,2002-11-08,20000,400,19925,20200,19625,275477
3212,2002-11-08,20000,400,19925,20200,19625,275477
5002,2002-11-08,20000,400,19925,20200,19625,275477
1802,2002-11-08,20000,400,19925,20200,19625,275477
3202,2002-11-08,20000,400,19925,20200,19625,275477
4952,2002-11-08,20000,400,19925,20200,19625,275477
3082,2002-11-08,20000,400,19925,20200,19625,275477
2872,2002-11-08,20000,400,19925,20200,19625,275477
4662,2002-11-08,20000,400,19925,20200,19625,275477
4902,2002-11-08,20000,400,19925,20200,19625,275477
2002,2002-11-08,20000,400,19925,20200,19625,275477
2962,2002-11-08,20000,400,19925,20200,19625,275477
192,2002-11-08,20000,400,19925,20200,19625,275477
2012,2002-11-08,20000,400,19925,20200,19625,275477
2952,2002-11-08,20000,400,19925,20200,19625,275477
2942,2002-11-08,20000,400,19925,20200,19625,275477
4892,2002-11-08,20000,400,19925,20200,19625,275477
2022,2002-11-08,20000,400,19925,20200,19625,275477
2932,2002-11-08,20000,400,19925,20200,19625,275477
182,2002-11-08,20000,400,19925,20200,19625,275477
2032,2002-11-08,20000,400,19925,20200,19625,275477
2922,2002-11-08,20000,400,19925,20200,19625,275477
4882,2002-11-08,20000,400,19925,20200,19625,275477
2042,2002-11-08,20000,400,19925,20200,19625,275477
2912,2002-11-08,20000,400,19925,20200,19625,275477
172,2002-11-08,20000,400,19925,20200,19625,275477
2052,2002-11-08,20000,400,19925,20200,19625,275477
2902,2002-11-08,20000,400,19925,20200,19625,275477
2062,2002-11-08,20000,400,19925,20200,19625,275477
2892,2002-11-08,20000,400,19925,20200,19625,275477
4872,2002-11-08,20000,400,19925,20200,19625,275477
162,2002-11-08,20000,400,19925,20200,19625,275477
2882,2002-11-08,20000,400,19925,20200,19625,275477
2072,2002-11-08,20000,400,19925,20200,19625,275477
2972,2002-11-08,20000,400,19925,20200,19625,275477
1992,2002-11-08,20000,400,19925,20200,19625,275477
202,2002-11-08,20000,400,19925,20200,19625,275477
3032,2002-11-08,20000,400,19925,20200,19625,275477
1912,2002-11-08,20000,400,19925,20200,19625,275477
3072,2002-11-08,20000,400,19925,20200,19625,275477
232,2002-11-08,20000,400,19925,20200,19625,275477
4942,2002-11-08,20000,400,19925,20200,19625,275477
3062,2002-11-08,20000,400,19925,20200,19625,275477
1922,2002-11-08,20000,400,19925,20200,19625,275477
3052,2002-11-08,20000,400,19925,20200,19625,275477
1932,2002-11-08,20000,400,19925,20200,19625,275477
3042,2002-11-08,20000,400,19925,20200,19625,275477
4932,2002-11-08,20000,400,19925,20200,19625,275477
1942,2002-11-08,20000,400,19925,20200,19625,275477
222,2002-11-08,20000,400,19925,20200,19625,275477
2982,2002-11-08,20000,400,19925,20200,19625,275477
1952,2002-11-08,20000,400,19925,20200,19625,275477
3022,2002-11-08,20000,400,19925,20200,19625,275477
4922,2002-11-08,20000,400,19925,20200,19625,275477
1962,2002-11-08,20000,400,19925,20200,19625,275477
3012,2002-11-08,20000,400,19925,20200,19625,275477
212,2002-11-08,20000,400,19925,20200,19625,275477
3002,2002-11-08,20000,400,19925,20200,19625,275477
1972,2002-11-08,20000,400,19925,20200,19625,275477
2992,2002-11-08,20000,400,19925,20200,19625,275477
4912,2002-11-08,20000,400,19925,20200,19625,275477
1982,2002-11-08,20000,400,19925,20200,19625,275477
3172,2002-11-08,20000,400,19925,20200,19625,275477
3452,2002-11-08,20000,400,19925,20200,19625,275477
2442,2002-11-08,20000,400,19925,20200,19625,275477
3992,2002-11-08,20000,400,19925,20200,19625,275477
3982,2002-11-08,20000,400,19925,20200,19625,275477
4162,2002-11-08,20000,400,19925,20200,19625,275477
642,2002-11-08,20000,400,19925,20200,19625,275477
692,2002-11-08,20000,400,19925,20200,19625,275477
1152,2002-11-08,20000,400,19925,20200,19625,275477
4602,2002-11-08,20000,400,19925,20200,19625,275477
4412,2002-11-08,20000,400,19925,20200,19625,275477
5352,2002-11-08,20000,400,19925,20200,19625,275477
4302,2002-11-08,20000,400,19925,20200,19625,275477
1012,2002-11-08,20000,400,19925,20200,19625,275477
5322,2002-11-08,20000,400,19925,20200,19625,275477
4152,2002-11-08,20000,400,19925,20200,19625,275477
4492,2002-11-08,20000,400,19925,20200,19625,275477
1142,2002-11-08,20000,400,19925,20200,19625,275477
732,2002-11-08,20000,400,19925,20200,19625,275477
802,2002-11-08,20000,400,19925,20200,19625,275477
882,2002-11-08,20000,400,19925,20200,19625,275477
4532,2002-11-08,20000,400,19925,20200,19625,275477
4312,2002-11-08,20000,400,19925,20200,19625,275477
582,2002-11-08,20000,400,19925,20200,19625,275477
4002,2002-11-08,20000,400,19925,20200,19625,275477
4142,2002-11-08,20000,400,19925,20200,19625,275477
632,2002-11-08,20000,400,19925,20200,19625,275477
4402,2002-11-08,20000,400,19925,20200,19625,275477
572,2002-11-08,20000,400,19925,20200,19625,275477
1002,2002-11-08,20000,400,19925,20200,19625,275477
892,2002-11-08,20000,400,19925,20200,19625,275477
792,2002-11-08,20000,400,19925,20200,19625,275477
912,2002-11-08,20000,400,19925,20200,19625,275477
562,2002-11-08,20000,400,19925,20200,19625,275477
4432,2002-11-08,20000,400,19925,20200,19625,275477
4192,2002-11-08,20000,400,19925,20200,19625,275477
742,2002-11-08,20000,400,19925,20200,19625,275477
652,2002-11-08,20000,400,19925,20200,19625,275477
1172,2002-11-08,20000,400,19925,20200,19625,275477
982,2002-11-08,20000,400,19925,20200,19625,275477
782,2002-11-08,20000,400,19925,20200,19625,275477
4282,2002-11-08,20000,400,19925,20200,19625,275477
3962,2002-11-08,20000,400,19925,20200,19625,275477
902,2002-11-08,20000,400,19925,20200,19625,275477
4182,2002-11-08,20000,400,19925,20200,19625,275477
4592,2002-11-08,20000,400,19925,20200,19625,275477
992,2002-11-08,20000,400,19925,20200,19625,275477
5312,2002-11-08,20000,400,19925,20200,19625,275477
4542,2002-11-08,20000,400,19925,20200,19625,275477
4422,2002-11-08,20000,400,19925,20200,19625,275477
4292,2002-11-08,20000,400,19925,20200,19625,275477
3972,2002-11-08,20000,400,19925,20200,19625,275477
4172,2002-11-08,20000,400,19925,20200,19625,275477
4482,2002-11-08,20000,400,19925,20200,19625,275477
1162,2002-11-08,20000,400,19925,20200,19625,275477
1022,2002-11-08,20000,400,19925,20200,19625,275477
1132,2002-11-08,20000,400,19925,20200,19625,275477
972,2002-11-08,20000,400,19925,20200,19625,275477
832,2002-11-08,20000,400,19925,20200,19625,275477
4042,2002-11-08,20000,400,19925,20200,19625,275477
4342,2002-11-08,20000,400,19925,20200,19625,275477
5362,2002-11-08,20000,400,19925,20200,19625,275477
1062,2002-11-08,20000,400,19925,20200,19625,275477
1102,2002-11-08,20000,400,19925,20200,19625,275477
5342,2002-11-08,20000,400,19925,20200,19625,275477
4372,2002-11-08,20000,400,19925,20200,19625,275477
4092,2002-11-08,20000,400,19925,20200,19625,275477
612,2002-11-08,20000,400,19925,20200,19625,275477
4052,2002-11-08,20000,400,19925,20200,19625,275477
852,2002-11-08,20000,400,19925,20200,19625,275477
712,2002-11-08,20000,400,19925,20200,19625,275477
4132,2002-11-08,20000,400,19925,20200,19625,275477
4512,2002-11-08,20000,400,19925,20200,19625,275477
4082,2002-11-08,20000,400,19925,20200,19625,275477
1072,2002-11-08,20000,400,19925,20200,19625,275477
1092,2002-11-08,20000,400,19925,20200,19625,275477
602,2002-11-08,20000,400,19925,20200,19625,275477
4352,2002-11-08,20000,400,19925,20200,19625,275477
4622,2002-11-08,20000,400,19925,20200,19625,275477
4062,2002-11-08,20000,400,19925,20200,19625,275477
4362,2002-11-08,20000,400,19925,20200,19625,275477
4072,2002-11-08,20000,400,19925,20200,19625,275477
842,2002-11-08,20000,400,19925,20200,19625,275477
4502,2002-11-08,20000,400,19925,20200,19625,275477
4102,2002-11-08,20000,400,19925,20200,19625,275477
862,2002-11-08,20000,400,19925,20200,19625,275477
822,2002-11-08,20000,400,19925,20200,19625,275477
872,2002-11-08,20000,400,19925,20200,19625,275477
812,2002-11-08,20000,400,19925,20200,19625,275477
4012,2002-11-08,20000,400,19925,20200,19625,275477
4612,2002-11-08,20000,400,19925,20200,19625,275477
702,2002-11-08,20000,400,19925,20200,19625,275477
4392,2002-11-08,20000,400,19925,20200,19625,275477
4322,2002-11-08,20000,400,19925,20200,19625,275477
1032,2002-11-08,20000,400,19925,20200,19625,275477
1122,2002-11-08,20000,400,19925,20200,19625,275477
4122,2002-11-08,20000,400,19925,20200,19625,275477
5332,2002-11-08,20000,400,19925,20200,19625,275477
4022,2002-11-08,20000,400,19925,20200,19625,275477
1042,2002-11-08,20000,400,19925,20200,19625,275477
4112,2002-11-08,20000,400,19925,20200,19625,275477
4522,2002-11-08,20000,400,19925,20200,19625,275477
4332,2002-11-08,20000,400,19925,20200,19625,275477
622,2002-11-08,20000,400,19925,20200,19625,275477
592,2002-11-08,20000,400,19925,20200,19625,275477
4032,2002-11-08,20000,400,19925,20200,19625,275477
4382,2002-11-08,20000,400,19925,20200,19625,275477
1112,2002-11-08,20000,400,19925,20200,19625,275477
1052,2002-11-08,20000,400,19925,20200,19625,275477
