,date,close,diff,open,high,low,volume
5361,2007-06-25,33700,1000,34200,34650,33550,7028284
5362,2007-06-22,34700,200,35200,35350,33700,14047924
5363,2007-06-21,34500,2350,33450,34500,33150,18845309
5364,2007-06-20,32150,0,32700,32950,32100,8060920
5345,2007-06-19,32150,300,32500,32800,31950,9350751
5346,2007-06-18,31850,1250,30850,32100,30650,11729939
5347,2007-06-15,30600,300,31000,31000,30300,6227967
5348,2007-06-14,30900,50,31200,31300,30550,5828082
5349,2007-06-13,30850,600,31050,31200,30300,5747647
5350,2007-06-12,31450,550,31500,31950,31000,5688974
5351,2007-06-11,32000,450,32250,32500,31800,7402322
5352,2007-06-08,31550,650,30650,31800,30300,8611266
5353,2007-06-07,30900,100,30350,31250,30300,5124594
5354,2007-06-05,30800,300,30800,31600,30650,6665324
5335,2007-06-04,30500,200,30900,31350,30400,9815586
5336,2007-06-01,30300,1550,29900,30800,29750,15433445
5337,2007-05-31,28750,500,28550,28900,28250,6161738
5338,2007-05-30,28250,400,28550,28650,27700,7569606
5339,2007-05-29,28650,700,29350,29400,28350,9365372
5340,2007-05-28,29350,550,30050,30050,29100,5449928
5341,2007-05-25,29900,450,29150,30150,29100,5379926
5342,2007-05-23,29450,50,29450,30100,29100,5998034
5343,2007-05-22,29400,250,29350,29750,28500,9477332
5344,2007-05-21,29150,150,28800,29750,28700,6855853
5325,2007-05-18,29300,950,29600,29650,28950,12476719
5326,2007-05-17,30250,550,30800,30800,30000,8666679
5327,2007-05-16,30800,750,31300,31500,30550,6944296
5328,2007-05-15,31550,100,31350,31750,31150,3176004
5329,2007-05-14,31450,250,31800,31950,31150,4931328
5330,2007-05-11,31700,300,31700,31800,31400,4464540
5331,2007-05-10,32000,550,32900,32950,31850,6832181
5332,2007-05-09,32550,150,32500,32600,32050,4038513
5333,2007-05-08,32700,600,33300,33400,32500,4523488
5334,2007-05-07,33300,1450,32100,33550,32050,10312955
5315,2007-05-04,31850,0,31900,32300,31750,3223554
5316,2007-05-03,31850,150,32200,32350,31850,3307683
5317,2007-05-02,32000,50,32450,32450,31750,3643420
5318,2007-04-30,32050,0,31900,32200,31800,2193274
5319,2007-04-27,32050,150,32000,32450,31700,4749691
5320,2007-04-26,32200,0,32300,32750,31850,6446199
5321,2007-04-25,32200,450,32250,32400,31300,7722678
5322,2007-04-24,31750,600,32150,32200,31500,7995396
5323,2007-04-23,32350,0,32700,33100,32300,5696747
5324,2007-04-20,32350,150,32250,32600,32000,5839748
5305,2007-04-19,32200,1000,33300,33350,31750,13135781
5306,2007-04-18,33200,350,33500,33550,33050,5546126
5307,2007-04-17,33550,100,33850,33900,33350,5687469
5308,2007-04-16,33650,450,34050,34100,33500,5968063
5309,2007-04-13,34100,0,34350,34650,33850,4626449
5310,2007-04-12,34100,100,34150,34400,33800,4174016
5311,2007-04-11,34200,800,33650,34650,33600,8008720
5312,2007-04-10,33400,200,33000,33800,32850,5332747
5313,2007-04-09,33200,200,33400,33600,32900,3773099
5314,2007-04-06,33400,400,34000,34050,33300,3160861
5295,2007-04-05,33800,0,34050,34200,33750,3983978
5296,2007-04-04,33800,700,33500,34050,33400,7654806
5297,2007-04-03,33100,750,32400,33350,32300,6493707
5298,2007-04-02,32350,50,32750,32800,32300,3333963
5299,2007-03-30,32400,0,32400,32750,32300,3112160
5300,2007-03-29,32400,100,32300,32500,31850,4239393
5301,2007-03-28,32500,100,32500,33300,32450,4221140
5302,2007-03-27,32600,200,32750,32800,32450,2353614
5303,2007-03-26,32800,250,32800,33050,32650,4129450
5304,2007-03-23,32550,200,32900,33100,32500,4131885
5285,2007-03-22,32750,850,32550,33050,32350,8583200
5286,2007-03-21,31900,550,31650,32300,31600,6900244
5287,2007-03-20,31350,200,31500,31850,31300,6008914
5288,2007-03-19,31550,100,31500,31850,31300,4207685
5289,2007-03-16,31650,200,31900,32050,31600,3038131
5290,2007-03-15,31850,50,32150,32350,31850,2782622
5291,2007-03-14,31900,450,31700,31900,31350,4800882
5292,2007-03-13,32350,700,32900,33000,32300,4437223
5293,2007-03-12,33050,550,32750,33150,32550,4623474
5294,2007-03-09,32500,100,32900,33000,32300,4005339
5275,2007-03-08,32400,400,32000,32700,31800,4641305
5276,2007-03-07,32000,100,32350,32550,31600,3874191
5277,2007-03-06,32100,650,31950,32200,31850,3650845
5278,2007-03-05,31450,50,31050,32200,31050,4503565
5279,2007-03-02,31400,250,30850,31900,30850,4201766
5280,2007-02-28,31150,800,30500,31350,30350,8008997
5281,2007-02-27,31950,650,32450,32450,31700,4572140
5282,2007-02-26,32600,300,32300,32750,31900,4022813
5283,2007-02-23,32300,250,32800,33000,31900,5905518
5284,2007-02-22,32550,200,32750,33100,32550,4508495
5265,2007-02-21,32750,650,32350,33100,32300,7752967
5266,2007-02-20,32100,200,32000,32100,31500,4056907
5267,2007-02-16,31900,600,31500,32000,31100,5532048
5268,2007-02-15,31300,200,31850,32000,31300,4176890
5269,2007-02-14,31100,250,31150,31300,30900,4785225
5270,2007-02-13,30850,50,30600,31200,30550,3762304
5271,2007-02-12,30800,700,30900,31100,30250,7594356
5272,2007-02-09,31500,200,31550,32000,31350,4432259
5273,2007-02-08,31700,350,32350,32500,31450,5318148
5274,2007-02-07,32050,200,32250,32550,31750,5169719
5255,2007-02-06,32250,300,32600,32650,31950,5770431
5256,2007-02-05,32550,550,32400,32700,32200,5205451
5257,2007-02-02,32000,850,31300,32250,31250,7718965
5258,2007-02-01,31150,100,31200,31550,30750,8183670
5259,2007-01-31,31250,550,32600,32700,31000,7786100
5260,2007-01-30,31800,100,31500,31950,31100,6707433
5261,2007-01-29,31700,1250,33100,33250,31550,9079898
5262,2007-01-26,32950,600,33100,33250,32450,4348101
5263,2007-01-25,33550,250,34300,34350,33500,2286870
5264,2007-01-24,33800,1100,32750,33950,32750,3656330
5245,2007-01-23,32700,200,32550,33300,32500,3365091
5246,2007-01-22,32900,700,32250,33200,32200,5248127
5247,2007-01-19,32200,1650,33100,33250,31850,10996085
5248,2007-01-18,33850,400,34150,34350,33700,5698619
5249,2007-01-17,34250,1600,35800,35800,34250,7921034
5250,2007-01-16,35850,650,36400,36500,35650,3723261
5251,2007-01-15,36500,100,36500,37000,36350,3382575
5252,2007-01-12,36400,200,36450,36550,35600,5912235
5253,2007-01-11,36200,350,36850,36950,36100,5257628
5254,2007-01-10,36550,100,37000,37100,36100,4068429
5235,2007-01-09,36650,0,36750,37100,36500,2737071
5236,2007-01-08,36650,750,37200,37350,36500,3436598
5237,2007-01-05,37400,250,37400,37550,36400,5935841
5238,2007-01-04,37150,200,37100,37550,36850,4410444
5239,2007-01-03,36950,350,37550,37700,36950,3827777
5240,2007-01-02,37300,850,36900,37550,36700,4461871
5241,2006-12-28,36450,200,36800,36800,36400,2471070
5242,2006-12-27,36250,500,36000,36400,35800,1992596
5243,2006-12-26,35750,400,36000,36100,35350,2545108
5244,2006-12-22,36150,0,36050,36400,35900,2271161
5225,2006-12-21,36150,250,36600,36750,36150,2119546
5226,2006-12-20,36400,450,36100,36600,36000,2656915
5227,2006-12-19,35950,500,36500,36600,35850,2532841
5228,2006-12-18,36450,200,36500,36800,36050,2817132
5229,2006-12-15,36250,450,35950,36600,35800,3813327
5230,2006-12-14,35800,950,34850,35900,34700,5766215
5231,2006-12-13,34850,250,34500,35100,34400,3018846
5232,2006-12-12,34600,750,35250,35350,34400,3554225
5233,2006-12-11,35350,350,35000,35550,34950,3018348
5234,2006-12-08,35000,1350,35800,35850,34900,6501090
5215,2006-12-07,36350,50,36250,36600,36150,2247778
5216,2006-12-06,36400,150,36950,36950,35750,3621729
5217,2006-12-05,36550,100,36950,37500,36550,5162364
5218,2006-12-04,36450,400,35900,36750,35800,4268006
5219,2006-12-01,36050,750,35450,36100,35150,3049086
5220,2006-11-30,35300,250,35600,35850,35300,2399904
5221,2006-11-29,35050,250,34950,35250,34900,2080426
5222,2006-11-28,34800,600,34600,35100,34600,2755030
5223,2006-11-27,35400,250,35500,35600,35000,3022008
5224,2006-11-24,35650,50,35550,35650,35000,2390727
5205,2006-11-23,35600,150,35900,35950,35400,2666078
5206,2006-11-22,35750,800,34950,35800,34950,3459669
5207,2006-11-21,34950,50,34900,35300,34750,2328910
5208,2006-11-20,35000,850,35850,35950,34900,3473368
5209,2006-11-17,35850,250,35600,35900,35450,2590574
5210,2006-11-16,35600,400,36300,36350,35550,3737627
5211,2006-11-15,36000,600,36050,36200,35750,4885944
5212,2006-11-14,35400,300,35600,36050,35350,5355096
5213,2006-11-13,35100,900,34450,35200,34450,4926680
5214,2006-11-10,34200,500,34350,34650,34150,3184885
5195,2006-11-09,34700,200,34700,34950,34100,4721786
5196,2006-11-08,34500,500,34550,35200,34500,5653025
5197,2006-11-07,34000,350,34150,34350,33800,4629830
5198,2006-11-06,33650,50,33500,33900,33050,4718196
5199,2006-11-03,33700,1100,34750,34800,33600,6289428
5200,2006-11-02,34800,750,33850,34850,33800,5600999
5201,2006-11-01,34050,150,34300,34450,34050,4500012
5202,2006-10-31,34200,900,33450,34200,33100,5918013
5203,2006-10-30,33300,1050,33700,33900,33200,8110194
5204,2006-10-27,34350,1200,35700,35800,33900,11439427
5185,2006-10-26,35550,200,35700,35900,35050,7359368
5186,2006-10-25,35350,650,35700,35800,34950,7837200
5187,2006-10-24,36000,100,36400,36800,35800,5780357
5188,2006-10-23,36100,0,36150,36600,35750,5707334
5189,2006-10-20,36100,100,36200,36450,35900,6110405
5190,2006-10-19,36200,1150,37100,37450,36200,4723708
5191,2006-10-18,37350,50,36950,37450,36450,3868978
5192,2006-10-17,37300,0,37500,37600,36550,4272956
5193,2006-10-16,37300,0,37700,38150,37150,5476640
5194,2006-10-13,37300,1450,36600,37300,36400,5175251
5175,2006-10-12,35850,650,35200,35900,34850,4066172
5176,2006-10-11,35200,150,34700,35350,34350,4928237
5177,2006-10-10,35050,100,34800,35550,34800,6030713
5178,2006-10-09,34950,1550,36300,36750,34100,9551557
5179,2006-10-04,36500,600,36800,37450,36100,4915087
5180,2006-10-02,37100,200,37450,37700,37000,2641626
5181,2006-09-29,37300,300,37200,37650,36900,3886480
5182,2006-09-28,37000,700,36600,37450,36600,5362142
5183,2006-09-27,36300,100,37000,37100,36250,6744334
5184,2006-09-26,36200,750,37400,37450,36050,6536446
5165,2006-09-25,36950,200,36550,37500,36550,6695668
5166,2006-09-22,36750,1400,37600,38100,36400,8430714
5167,2006-09-21,38150,350,39000,39150,37850,6597914
5168,2006-09-20,38500,1400,39450,39550,38050,10850995
5169,2006-09-19,39900,200,40200,40300,39750,3880846
5170,2006-09-18,40100,1000,39000,40250,39000,7301489
5171,2006-09-15,39100,200,38850,39350,38500,4998537
5172,2006-09-14,38900,550,38400,38950,38100,6599588
5173,2006-09-13,38350,1150,38100,38600,37850,7923269
5174,2006-09-12,37200,500,37150,37600,36800,4476640
5155,2006-09-11,36700,300,37300,37750,36700,4462638
5156,2006-09-08,37000,700,36050,37000,36000,3254058
5157,2006-09-07,36300,100,35800,36300,35700,4643237
5158,2006-09-06,36400,600,37200,37200,36400,3311073
5159,2006-09-05,37000,850,37700,37850,36850,4693408
5160,2006-09-04,37850,350,38000,38100,37550,3752697
5161,2006-09-01,37500,700,36950,37550,36600,4748788
5162,2006-08-31,36800,500,36550,37150,36150,5582834
5163,2006-08-30,36300,0,36700,36700,36200,4064666
5164,2006-08-29,36300,300,36700,37000,36150,5642090
5145,2006-08-28,36000,350,36000,36800,35950,7983548
5146,2006-08-25,35650,1150,34850,35950,34850,7700470
5147,2006-08-24,34500,500,33800,34500,33750,3270831
5148,2006-08-23,34000,500,34450,34500,33900,3190030
5149,2006-08-22,34500,0,34350,34750,34300,3534084
5150,2006-08-21,34500,400,35100,35250,34100,3518985
5151,2006-08-18,34900,500,34150,35300,33750,8936984
5152,2006-08-17,34400,1500,33500,34650,33350,9859517
5153,2006-08-16,32900,100,33400,33450,32750,5820730
5154,2006-08-14,32800,250,32600,32900,32150,2284334
5135,2006-08-11,32550,150,33100,33450,32500,3812380
5136,2006-08-10,32700,500,32900,33050,32350,4833179
5137,2006-08-09,33200,0,32900,33350,32850,2943007
5138,2006-08-08,33200,400,32800,33200,32550,3642256
5139,2006-08-07,32800,850,33800,33900,32800,2778270
5140,2006-08-04,33650,550,33400,33800,33350,2951013
5141,2006-08-03,33100,100,34000,34050,33000,4139510
5142,2006-08-02,33200,300,32700,33300,32450,3076284
5143,2006-08-01,32900,400,32600,33200,32600,9772578
5144,2006-07-31,32500,550,32400,32950,32200,4885154
5125,2006-07-28,31950,150,31850,32050,31650,2400341
5126,2006-07-27,31800,0,31800,32150,31500,3811182
5127,2006-07-26,31800,200,32200,32400,31750,2398267
5128,2006-07-25,32000,350,32450,32750,31850,5702684
5129,2006-07-24,31650,450,31700,31800,31300,3582142
5130,2006-07-21,32100,800,31000,32100,30950,4640404
5131,2006-07-20,31300,800,31200,31550,30850,7326404
5132,2006-07-19,30500,100,30900,31000,30400,3424861
5133,2006-07-18,30600,300,30500,31050,30350,4944210
5134,2006-07-14,30900,1000,31250,31500,30550,5398288
5115,2006-07-13,31900,200,31750,32300,31600,4188448
5116,2006-07-12,32100,350,31750,32450,31450,5122998
5117,2006-07-11,31750,800,30600,32000,30300,7134221
5118,2006-07-10,30950,600,30200,31150,30150,3920218
5119,2006-07-07,30350,150,30800,30850,30250,3541582
5120,2006-07-06,30500,50,30400,30700,29950,4934692
5121,2006-07-05,30450,150,29900,31050,29900,4391382
5122,2006-07-04,30600,400,31300,31450,30300,5128314
5123,2006-07-03,31000,250,31300,31550,30750,5694107
5124,2006-06-30,30750,800,31100,31350,30400,8561922
5105,2006-06-29,29950,200,30500,30500,29750,5275816
5106,2006-06-28,29750,250,28900,30050,28750,5544439
5107,2006-06-27,29500,100,29600,30200,29000,10346157
5108,2006-06-26,29600,2500,28250,29600,28150,44078345
5109,2006-06-23,27100,900,26900,27400,26750,10475595
5110,2006-06-22,26200,1150,27100,27450,26150,19015537
5111,2006-06-21,27350,900,28350,28450,26800,7006583
5112,2006-06-20,28250,850,28500,28700,27900,5644553
5113,2006-06-19,29100,600,29450,29450,28750,4836852
5114,2006-06-16,29700,850,30150,30350,29700,5537337
5095,2006-06-15,28850,200,29400,29550,28750,3790955
5096,2006-06-14,29050,150,28750,29200,28450,5382382
5097,2006-06-13,28900,1050,29300,29400,28750,4780389
5098,2006-06-12,29950,100,29700,30050,29350,2484328
5099,2006-06-09,30050,50,30600,30650,29200,4039837
5100,2006-06-08,30100,500,30100,30700,29900,4330415
5101,2006-06-07,30600,900,30600,30950,30300,4594225
5102,2006-06-05,31500,250,32150,32200,31200,2457601
5103,2006-06-02,31750,500,31950,32300,31300,4473018
5104,2006-06-01,31250,750,31800,32300,31050,3390518
5085,2006-05-30,32000,200,32400,32900,31400,3825151
5086,2006-05-29,32200,200,32650,33100,32000,3461484
5087,2006-05-26,32400,500,32400,33050,32400,4966475
5088,2006-05-25,31900,1250,33400,33500,31700,5038621
5089,2006-05-24,33150,250,32600,33250,31950,5112066
5090,2006-05-23,32900,250,32000,33500,32000,6855214
5091,2006-05-22,32650,1450,34600,34650,32600,5921693
5092,2006-05-19,34100,500,34300,34500,33350,5226466
5093,2006-05-18,34600,300,33000,34850,32800,9386109
5094,2006-05-17,34300,1500,33300,34700,33150,11315562
5075,2006-05-16,32800,700,33500,33550,32200,5206313
5076,2006-05-15,33500,650,32400,33500,32050,5394732
5077,2006-05-12,32850,600,31650,33000,31300,5895158
5078,2006-05-11,32250,250,31800,32850,31800,4563593
5079,2006-05-10,32000,850,31750,32300,31250,6035374
5080,2006-05-09,32850,1350,32000,33500,31800,9169933
5081,2006-05-08,31500,300,32000,32000,31400,4747563
5082,2006-05-04,31200,200,30800,31200,30100,5370080
5083,2006-05-03,31000,100,31400,31700,31000,4496568
5084,2006-05-02,31100,1850,32600,32900,30150,13177549
5065,2006-04-28,32950,950,33600,33750,32650,6174477
5066,2006-04-27,33900,650,33100,34050,32950,7117880
5067,2006-04-26,33250,0,33300,33400,32600,5080201
5068,2006-04-25,33250,650,32800,33500,32800,6627562
5069,2006-04-24,33900,350,34300,34350,33100,5915064
5070,2006-04-21,34250,700,34300,34500,34000,7224497
5071,2006-04-20,33550,0,33900,34200,33550,6055923
5072,2006-04-19,33550,600,33800,34550,33450,11248553
5073,2006-04-18,32950,50,32650,33300,32500,6400912
5074,2006-04-17,33000,500,32750,33150,32300,6812613
5055,2006-04-14,32500,1400,31450,32500,30950,9628229
5056,2006-04-13,31100,700,30300,31150,30300,5768549
5057,2006-04-12,30400,700,29500,30500,29450,5377226
5058,2006-04-11,29700,650,29950,30200,29300,5852860
5059,2006-04-10,30350,550,30550,30950,30050,5323793
5060,2006-04-07,30900,100,30900,31150,30350,5856184
5061,2006-04-06,30800,200,31450,31650,30800,7380624
5062,2006-04-05,30600,250,31100,31250,30000,7730877
5063,2006-04-04,30850,1250,30100,31100,29900,11517886
5064,2006-04-03,29600,700,29300,29600,29150,4496960
5045,2006-03-31,28900,600,28300,29600,28150,8036603
5046,2006-03-30,28300,650,28200,28800,28100,6601655
5047,2006-03-29,27650,0,27300,27800,26950,4554153
5048,2006-03-28,27650,200,27050,27850,26850,5474390
5049,2006-03-27,27450,900,26600,27550,26600,7095042
5050,2006-03-24,26550,650,26350,27150,26200,7564695
5051,2006-03-23,27200,150,27700,27800,26450,7147856
5052,2006-03-22,27350,1050,27600,27950,27000,8765386
5053,2006-03-21,28400,300,28800,29500,28300,6547257
5054,2006-03-20,28700,100,28650,29300,28400,5194601
5035,2006-03-17,28600,900,27550,28850,27550,7943736
5036,2006-03-16,27700,650,28300,28600,26850,12307477
5037,2006-03-15,28350,0,28700,28850,28050,7609587
5038,2006-03-14,28350,700,28950,29150,27950,8784830
5039,2006-03-13,29050,350,29700,29850,28750,8109698
5040,2006-03-10,29400,300,28800,30050,28800,10007237
5041,2006-03-09,29100,350,29400,29750,29000,8551943
5042,2006-03-08,29450,300,28500,29450,28350,8627940
5043,2006-03-07,29150,1850,30100,30250,28850,13968020
5044,2006-03-06,31000,500,30350,31150,29950,8609534
5025,2006-03-03,30500,1550,31700,31900,29850,12898998
5026,2006-03-02,32050,1200,33750,33850,31850,7713450
5027,2006-02-28,33250,550,33000,33600,32950,6471233
5028,2006-02-27,32700,200,32750,33100,32200,4892289
5029,2006-02-24,32900,700,32150,32900,31650,8507219
5030,2006-02-23,32200,1250,31150,32500,31100,10433443
5031,2006-02-22,30950,650,30350,31150,30350,9849932
5032,2006-02-21,30300,700,30800,30950,30100,7633217
5033,2006-02-20,31000,200,30600,31400,30600,7060460
5034,2006-02-17,31200,850,30700,31500,30600,11828324
5015,2006-02-16,30350,1400,29500,30750,29300,15694423
5016,2006-02-15,28950,4050,33000,33100,28950,30750375
5017,2006-02-14,33000,0,32450,33100,32000,9133012
5018,2006-02-13,33000,1400,34100,34400,32800,10805711
5019,2006-02-10,34400,500,34850,35150,33750,8404537
5020,2006-02-09,34900,200,35400,35500,34550,7423868
5021,2006-02-08,34700,550,35050,35900,34650,9523601
